index,timestep,sample
616,0.38338336,-30.810204
617,0.38238236,-29.708187
618,0.38138136,-30.796196
619,0.38038036,-31.645796
620,0.37937936,-30.636742
621,0.37837836,-28.408752
622,0.37737736,-32.728798
623,0.37637636,-31.398672
624,0.37537536,-33.04636
625,0.37437436,-31.791111
626,0.37337336,-35.21505
627,0.37237236,-35.419384
628,0.37137136,-36.75226
629,0.37037036,-35.914513
630,0.36936936,-33.93364
631,0.36836836,-32.935844
632,0.36736736,-32.291065
633,0.36636636,-33.579754
634,0.36536536,-33.477608
635,0.36436436,-34.61698
636,0.36336336,-36.221012
637,0.36236235,-34.11934
638,0.36136135,-32.808254
639,0.36036035,-28.665804
640,0.35935935,-29.486336
641,0.35835835,-34.307014
642,0.35735735,-34.254734
643,0.35635635,-32.820442
644,0.35535535,-30.341488
645,0.35435435,-31.043938
646,0.35335335,-30.129602
647,0.35235235,-30.32037
648,0.35135135,-29.95452
649,0.35035035,-30.308367
650,0.34934935,-30.056616
651,0.34834835,-31.003904
652,0.34734735,-31.56986
653,0.34634635,-30.212698
654,0.34534535,-32.36504
655,0.34434435,-36.374126
656,0.34334335,-36.02674
657,0.34234235,-38.327156
658,0.34134135,-39.74188
659,0.34034035,-36.498783
660,0.33933935,-37.384888
661,0.33833835,-36.24295
662,0.33733734,-37.88923
663,0.33633634,-35.29812
664,0.33533534,-36.240738
665,0.33433434,-35.76058
666,0.33333334,-32.96489
667,0.3323323,-32.01002
668,0.3313313,-32.199833
669,0.3303303,-31.280136
670,0.3293293,-33.077328
671,0.3283283,-30.353786
672,0.3273273,-31.116224
673,0.3263263,-32.06752
674,0.3253253,-29.579422
675,0.3243243,-26.354208
676,0.3233233,-23.188725
677,0.3223223,-22.025145
678,0.3213213,-19.787333
679,0.3203203,-14.688625
680,0.3193193,-14.237408
681,0.3183183,-12.905475
682,0.3173173,-13.960728
683,0.3163163,-13.356601
684,0.3153153,-14.774592
685,0.3143143,-12.319488
686,0.3133133,-11.373308
687,0.3123123,-10.596586
688,0.3113113,-9.23074
689,0.3103103,-5.0589485
690,0.3093093,-5.6851616
691,0.3083083,-5.663768
692,0.3073073,-4.765272
693,0.3063063,-5.0081987
694,0.3053053,-3.7751398
695,0.3043043,-6.054164
696,0.3033033,-6.2836857
697,0.3023023,-4.7031713
698,0.3013013,-4.5193005
699,0.3003003,-2.9249094
700,0.2992993,-2.5016754
701,0.2982983,-3.130667
702,0.2972973,-2.4462771
703,0.2962963,-1.6309096
704,0.2952953,-2.5585933
705,0.2942943,-0.70128405
706,0.2932933,-1.9447674
707,0.2922923,-4.0005093
708,0.2912913,-2.585926
709,0.2902903,-3.9427767
710,0.2892893,-0.93011737
711,0.2882883,-0.009362221
712,0.2872873,2.0446136
713,0.2862863,0.7672554
714,0.2852853,1.6579785
715,0.2842843,-0.105686426
716,0.2832833,-0.573125
717,0.2822823,-1.6507217
718,0.28128126,-4.442738
719,0.28028026,-6.3153954
720,0.27927926,-5.455816
721,0.27827826,-4.515913
722,0.27727726,-2.1079895
723,0.27627626,-1.468591
724,0.27527526,-3.6015677
725,0.27427426,-3.0532713
726,0.27327326,-0.4123335
727,0.27227226,-2.8625226
728,0.27127126,-3.0998156
729,0.27027026,-3.4242709
730,0.26926926,-5.9698496
731,0.26826826,-4.8071604
732,0.26726726,-4.11167
733,0.26626626,-3.243503
734,0.26526526,-2.7193244
735,0.26426426,-2.2842243
736,0.26326326,-0.04850197
737,0.26226225,0.18610871
738,0.26126125,-0.5146164
739,0.26026025,0.27873433
740,0.25925925,-1.567467
741,0.25825825,0.027841687
742,0.25725725,-0.010348156
743,0.25625625,0.94891196
744,0.25525525,5.3261147
745,0.25425425,2.6049683
746,0.25325325,3.3033972
747,0.25225225,3.7158256
748,0.25125125,2.6441422
749,0.25025025,1.0500585
750,0.24924925,2.0196486
751,0.24824825,1.2130904
752,0.24724725,-0.93936133
753,0.24624625,-1.3827313
754,0.24524525,-1.9781799
755,0.24424425,-0.6190649
756,0.24324323,0.84667873
757,0.24224223,0.87709993
758,0.24124123,0.24849874
759,0.24024023,2.0818644
760,0.23923923,3.3633342
761,0.23823823,4.901904
762,0.23723723,7.1987348
763,0.23623623,5.5194116
764,0.23523523,8.009365
765,0.23423423,8.937093
766,0.23323323,11.606234
767,0.23223223,11.838272
768,0.23123123,11.245299
769,0.23023023,11.169792
770,0.22922923,10.064377
771,0.22822823,8.925473
772,0.22722723,8.246326
773,0.22622623,7.769139
774,0.22522523,6.8887987
775,0.22422422,6.9329543
776,0.22322322,8.7111635
777,0.22222222,10.366824
778,0.22122122,9.919322
779,0.22022022,10.358767
780,0.21921922,10.057808
781,0.21821822,11.467689
782,0.2172172,11.813104
783,0.2162162,11.550559
784,0.2152152,12.783112
785,0.2142142,9.751893
786,0.2132132,8.5289545
787,0.2122122,8.499347
788,0.2112112,8.627801
789,0.2102102,7.2448635
790,0.2092092,9.204884
791,0.2082082,11.766018
792,0.2072072,9.644876
793,0.2062062,8.526705
794,0.2052052,10.690327
795,0.2042042,7.1357994
796,0.2032032,5.1172214
797,0.2022022,4.314245
798,0.2012012,3.3288345
799,0.2002002,3.6124496
800,0.1991992,4.8134956
801,0.1981982,5.6718087
802,0.1971972,3.9184089
803,0.1961962,7.6252937
804,0.1951952,7.318157
805,0.1941942,9.869225
806,0.1931932,8.40502
807,0.1921922,9.499785
808,0.19119118,9.212045
809,0.19019018,10.351045
810,0.18918918,10.792614
811,0.18818818,10.110799
812,0.18718718,10.7135105
813,0.18618618,9.542166
814,0.18518518,9.246692
815,0.18418418,8.420925
816,0.18318318,11.940542
817,0.18218218,13.956362
818,0.18118118,15.09834
819,0.18018018,14.504398
820,0.17917918,13.631065
821,0.17817818,15.672401
822,0.17717718,14.754239
823,0.17617618,14.974812
824,0.17517518,9.086401
825,0.17417417,7.8864207
826,0.17317317,7.9632993
827,0.17217217,9.249509
828,0.17117117,9.0169735
829,0.17017017,10.296284
830,0.16916917,7.350192
831,0.16816817,8.671686
832,0.16716717,11.011271
833,0.16616616,11.725151
834,0.16516516,10.966959
835,0.16416416,11.134781
836,0.16316316,9.689595
