id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,integrand:TotalIntegrand,integrand:FlowIntegrand
8496,-21.861936569213867,1.0,-5.216203689575195,-5.215324401855469,1.2631099,0.67822117
8497,14.188812255859375,1.0,-5.187976837158203,-5.1972503662109375,1.0687454,1.7191302
8498,111.52595520019531,1.0,-6.43662166595459,-6.427250862121582,1.2993214,1.1593264
8499,-57.691375732421875,1.0,-5.507055759429932,-5.494537353515625,1.3049273,1.2124013
8500,-6.792204856872559,1.0,-5.172141075134277,-5.176189422607422,1.0637032,1.775305
8501,26.537168502807617,1.0,-5.239293098449707,-5.250290870666504,1.2430067,0.9957374
8502,9.287543296813965,1.0,-5.176235675811768,-5.184520244598389,1.1304679,0.8395855
8503,21.634098052978516,1.0,-5.2151923179626465,-5.225644111633301,0.638894,1.3984892
8504,63.98600387573242,1.0,-5.58521032333374,-5.593706130981445,0.88665324,0.17354068
8505,14.018573760986328,1.0,-5.18748664855957,-5.196728706359863,0.49631444,1.2132995
8506,68.08808898925781,1.0,-5.640493869781494,-5.647998332977295,0.8047001,1.3833942
8507,37.860286712646484,1.0,-5.313699245452881,-5.325207710266113,0.862637,0.89489454
8508,-20.003875732421875,1.0,-5.208265781402588,-5.208024024963379,0.7911151,1.7963623
8509,147.10137939453125,1.0,-7.375475883483887,-7.350071907043457,2.6933057,0.8217247
8510,37.52677536010742,1.0,-5.31113338470459,-5.322642803192139,0.86392015,0.96719456
8511,112.85697174072266,1.0,-6.467096328735352,-6.457096099853516,2.460671,1.1370478
8512,33.67290115356445,1.0,-5.2831339836120605,-5.294579029083252,0.29025275,1.2108805
8513,-90.80325317382812,1.0,-6.00878381729126,-5.992372035980225,1.8304247,0.67955446
8514,-20.36087417602539,1.0,-5.209736347198486,-5.209372043609619,0.3516121,1.2660111
8515,41.464412689208984,1.0,-5.342872142791748,-5.354314804077148,0.10731399,1.5571172
8516,121.6485824584961,1.0,-6.677472114562988,-6.663290023803711,1.9461918,1.5647812
8517,-38.41326904296875,1.0,-5.318003177642822,-5.311391353607178,1.3201377,1.244013
8518,19.138973236083984,1.0,-5.204811096191406,-5.214913845062256,0.12971234,1.3318084
8519,5.662594795227051,1.0,-5.170705795288086,-5.178159713745117,1.3437063,1.3579923
8520,77.03778839111328,1.0,-5.7730278968811035,-5.777926445007324,0.33638555,-0.09052301
8521,-104.3293228149414,1.0,-6.2781081199646,-6.263868808746338,2.2080505,1.2864037
8522,74.26044464111328,1.0,-5.730149269104004,-5.735918998718262,0.6837926,1.4048994
8523,1.6005470752716064,1.0,-5.167695045471191,-5.174125671386719,0.53415257,0.9879093
8524,-16.16962432861328,1.0,-5.194112777709961,-5.195165634155273,0.9385825,1.3421975
8525,-1.6525298357009888,1.0,-5.167712211608887,-5.173259258270264,0.54566765,1.3035338
8526,16.00288963317871,1.0,-5.193565845489502,-5.2031636238098145,1.1436471,1.3341124
8527,93.04759979248047,1.0,-6.050888538360596,-6.049820899963379,1.3816862,1.0052258
8528,31.707609176635742,1.0,-5.270022869110107,-5.281386852264404,0.5722333,1.5807792
8529,47.10054397583008,1.0,-5.393807411193848,-5.404921054840088,0.5584208,0.630059
8530,-155.0285186767578,1.0,-7.619866371154785,-7.6434760093688965,3.5442057,1.9082328
8531,-56.00221252441406,1.0,-5.487459182739258,-5.475388526916504,-0.886443,0.880263
8532,-122.04411315917969,1.0,-6.687307834625244,-6.680415630340576,2.3185568,1.8750463
8533,17.44719696044922,1.0,-5.198495388031006,-5.208334445953369,1.1775957,1.4560268
8534,-61.9127311706543,1.0,-5.55857515335083,-5.545016765594482,0.23526035,0.060137827
8535,-103.96688842773438,1.0,-6.270404815673828,-6.256071090698242,2.0263486,1.4953998
8536,24.744613647460938,1.0,-5.229912757873535,-5.2407331466674805,-0.10615147,1.2524747
8537,-75.12023162841797,1.0,-5.743255138397217,-5.7273383140563965,0.27778322,0.6180951
8538,-96.88371276855469,1.0,-6.125235080718994,-6.109468936920166,1.769661,1.4437274
8539,30.46798324584961,1.0,-5.262157917022705,-5.273454189300537,0.3809798,0.04643611
8540,30.212587356567383,1.0,-5.2605767250061035,-5.271857261657715,1.1621941,1.2091596
8541,8.89173698425293,1.0,-5.175501346588135,-5.183699131011963,0.94594866,1.4933034
8542,-23.721195220947266,1.0,-5.224851608276367,-5.223330497741699,1.2925419,0.71957266
8543,-46.61624526977539,1.0,-5.389175891876221,-5.3798699378967285,1.1309228,1.381243
8544,-30.192302703857422,1.0,-5.260451793670654,-5.256677150726318,1.0881754,1.7565122
8545,29.97945785522461,1.0,-5.2591447830200195,-5.270411014556885,1.147287,1.1384985
8546,-114.24107360839844,1.0,-6.499170780181885,-6.48835563659668,2.4124808,0.8078108
8547,23.566789627075195,1.0,-5.224106788635254,-5.234796047210693,0.61029714,1.4141028
8548,-84.1350326538086,1.0,-5.8897504806518555,-5.873195648193359,1.4745078,1.7732209
8549,-44.38294982910156,1.0,-5.368438243865967,-5.3598456382751465,1.4416982,1.4808487
8550,110.02303314208984,1.0,-6.402644634246826,-6.39398193359375,1.5182292,0.9274494
8551,30.769559860229492,1.0,-5.264042377471924,-5.275356292724609,0.91605395,1.8468491
8552,-20.307382583618164,1.0,-5.209514141082764,-5.209168434143066,-0.29393783,0.3102363
8553,-56.58109664916992,1.0,-5.494109153747559,-5.481883525848389,0.63572884,1.5772445
8554,-13.828227043151855,1.0,-5.186945915222168,-5.188772201538086,-0.16427152,0.15916112
8555,12.003626823425293,1.0,-5.182136535644531,-5.190989017486572,0.752619,0.3736236
8556,111.45590209960938,1.0,-6.435027122497559,-6.425689697265625,1.8973587,0.25533608
8557,-60.14406204223633,1.0,-5.53654670715332,-5.523409843444824,-0.4401474,1.75922
8558,-161.8414306640625,1.0,-7.840152740478516,-7.873208045959473,3.203936,0.91538703
8559,-45.86850357055664,1.0,-5.382119178771973,-5.373050212860107,0.99813265,0.84283316
