id,prior_position,prior_time,prior:smax_gaussian,prior:convolved_data,prior:estimated_data,integrand:TotalIntegrand,integrand:FlowIntegrand
1671_r6,-128.8943328857422,1.0,-6.8627142906188965,-6.860231876373291,-6.863072395324707,2.701331,1.8454535
1672_r6,83.06542205810547,1.0,-5.871501445770264,-5.874331951141357,-5.871562480926514,1.398741,1.5247997
1673_r6,100.59323120117188,1.0,-6.199984550476074,-6.195656776428223,-6.200144290924072,1.6022921,1.4409664
1674_r6,82.25663757324219,1.0,-5.857857704162598,-5.860979080200195,-5.857914924621582,-0.7555468,-0.766304
1675_r6,89.970947265625,1.0,-5.993431091308594,-5.993621349334717,-5.993528366088867,1.3786156,0.9219966
1676_r6,-5.236820697784424,1.0,-5.17023229598999,-5.174745559692383,-5.170083045959473,0.11153707,0.58412653
1677_r6,-49.31554412841797,1.0,-5.415599346160889,-5.405456066131592,-5.415524005889893,0.35769185,1.1315439
1678_r6,-40.082275390625,1.0,-5.331371307373047,-5.324196815490723,-5.331270694732666,0.63694376,0.6895365
1679_r6,77.45127868652344,1.0,-5.77954626083374,-5.784310340881348,-5.7795796394348145,1.269246,0.439544
1680_r6,-61.389503479003906,1.0,-5.551991939544678,-5.53855562210083,-5.551957607269287,1.6033878,1.5106336
1681_r6,-172.85281372070312,1.0,-8.216218948364258,-8.267053604125977,-8.2169828414917,4.359681,2.072733
1682_r6,-26.36659812927246,1.0,-5.238372325897217,-5.235931873321533,-5.238243579864502,1.0917838,1.8780702
1683_r6,-60.190311431884766,1.0,-5.53711462020874,-5.523966312408447,-5.537075519561768,-0.5109015,0.81342417
1684_r6,6.814167022705078,1.0,-5.172171592712402,-5.179898262023926,-5.172023296356201,0.64498806,0.21764778
1685_r6,69.5559310913086,1.0,-5.661109924316406,-5.668227672576904,-5.661108016967773,1.2909434,0.4178743
1686_r6,-71.16861724853516,1.0,-5.684267520904541,-5.668895721435547,-5.684272766113281,0.46950656,0.6362538
1687_r6,54.33993911743164,1.0,-5.468742847442627,-5.479030609130859,-5.468683242797852,0.6734002,0.8916871
1688_r6,-7.63914680480957,1.0,-5.173388481140137,-5.177178382873535,-5.173240661621094,1.0941985,1.7647843
1689_r6,60.87047576904297,1.0,-5.5455169677734375,-5.554676055908203,-5.545480251312256,-0.8139213,1.373719
1690_r6,109.06863403320312,1.0,-6.381308078765869,-6.373093128204346,-6.381521701812744,2.0344687,1.1793962
1691_r6,60.46847152709961,1.0,-5.540539264678955,-5.549778461456299,-5.540501594543457,-0.10188846,-0.026309203
1692_r6,-29.868160247802734,1.0,-5.25846529006958,-5.25480318069458,-5.258342742919922,1.2985132,1.2888666
1693_r6,45.02250671386719,1.0,-5.374273300170898,-5.38554048538208,-5.374185562133789,1.2370973,1.6232367
1694_r6,-69.20916748046875,1.0,-5.656199932098389,-5.641152858734131,-5.656196594238281,0.37476346,1.7397509
1695_r6,28.672771453857422,1.0,-5.25132417678833,-5.262500286102295,-5.251199722290039,0.60077304,0.61063975
1696_r6,62.77654266357422,1.0,-5.569565773010254,-5.578328609466553,-5.5695366859436035,1.0152633,1.4396058
1697_r6,-28.365060806274414,1.0,-5.249533176422119,-5.246396064758301,-5.24940824508667,1.117524,1.7109094
1698_r6,-28.037349700927734,1.0,-5.247647285461426,-5.244624614715576,-5.24752140045166,0.99820364,0.64680064
1699_r6,-19.94234848022461,1.0,-5.208014965057373,-5.207793712615967,-5.2078776359558105,-0.09352574,0.6196277
1700_r6,-98.0827407836914,1.0,-6.149089336395264,-6.133512020111084,-6.149233341217041,2.0637343,1.6214297
1701_r6,18.435298919677734,1.0,-5.202113151550293,-5.212108612060547,-5.201973915100098,-2.5786362,1.6269414
1702_r6,9.804131507873535,1.0,-5.177241802215576,-5.185638427734375,-5.177095413208008,0.844374,1.6273358
1703_r6,-123.12728118896484,1.0,-6.7144060134887695,-6.708149433135986,-6.714719772338867,2.4353495,1.4773793
1704_r6,36.10181427001953,1.0,-5.3004279136657715,-5.311927795410156,-5.300317764282227,0.8118968,0.78691137
1705_r6,64.344482421875,1.0,-5.589904308319092,-5.598319053649902,-5.589881420135498,1.6328187,1.1340076
1706_r6,-40.840919494628906,1.0,-5.3376359939575195,-5.330206871032715,-5.3375372886657715,0.9619573,1.1655447
1707_r6,-52.7453498840332,1.0,-5.451318740844727,-5.440158843994141,-5.451253890991211,0.9578373,1.0991383
1708_r6,25.6500186920166,1.0,-5.2345685958862305,-5.245481967926025,-5.234439373016357,0.33174437,0.20730059
1709_r6,31.107053756713867,1.0,-5.266173362731934,-5.277506351470947,-5.266053199768066,0.7870613,1.3926792
1710_r6,-3.9241034984588623,1.0,-5.169004917144775,-5.173903942108154,-5.168855667114258,1.3152994,1.3261024
1711_r6,-46.132606506347656,1.0,-5.384598731994629,-5.375445365905762,-5.384513854980469,1.2382311,1.8714153
1712_r6,-52.84587478637695,1.0,-5.452401638031006,-5.4412126541137695,-5.452337265014648,1.4425018,1.1962543
1713_r6,-51.14885711669922,1.0,-5.434393405914307,-5.423699855804443,-5.434323787689209,-0.16011514,1.7975495
1714_r6,-15.642738342285156,1.0,-5.1924028396606445,-5.193630218505859,-5.192260265350342,1.0230901,1.8431032
1715_r6,80.91775512695312,1.0,-5.835564613342285,-5.83915901184082,-5.835615158081055,0.8851937,-0.35405573
1716_r6,29.987829208374023,1.0,-5.259195804595947,-5.270462512969971,-5.259073734283447,0.8930756,1.1264844
1717_r6,-17.05608367919922,1.0,-5.197118282318115,-5.197874546051025,-5.196977615356445,1.2251731,1.6999301
1718_r6,-26.54416847229004,1.0,-5.239330768585205,-5.236828327178955,-5.239202976226807,1.2952344,0.8232984
1719_r6,-140.37237548828125,1.0,-7.17808723449707,-7.185173034667969,-7.178539752960205,2.4972918,0.9831411
1720_r6,71.2782211303711,1.0,-5.685860633850098,-5.692503929138184,-5.685866355895996,1.2605911,1.1343564
1721_r6,-25.052433013916016,1.0,-5.2314772605896,-5.229494094848633,-5.231346607208252,0.93418497,0.9080636
1722_r6,-29.342998504638672,1.0,-5.255291938781738,-5.2518134117126465,-5.255168437957764,-0.4903714,1.3975558
1723_r6,63.24433517456055,1.0,-5.575581073760986,-5.584242343902588,-5.575553894042969,1.7174658,1.3069135
1724_r6,17.78757667541504,1.0,-5.199719429016113,-5.209612846374512,-5.199579238891602,-1.2780774,-0.31229207
1725_r6,-158.55209350585938,1.0,-7.732613563537598,-7.760963439941406,-7.733232498168945,3.1128435,1.0595602
1726_r6,143.44090270996094,1.0,-7.266953468322754,-7.2429914474487305,-7.267432689666748,2.9069402,0.38656098
1727_r6,-37.969200134277344,1.0,-5.314541816711426,-5.308081150054932,-5.314436435699463,1.2952042,1.7288299
1664_r7,14.158723831176758,1.0,-5.187889575958252,-5.197157859802246,-5.187746047973633,1.1336982,1.3715727
1665_r7,-37.78908920288086,1.0,-5.313149452209473,-5.3067498207092285,-5.313043594360352,1.0228347,1.7100812
1666_r7,-7.000449180603027,1.0,-5.172434329986572,-5.176418781280518,-5.172286033630371,0.4080642,1.3169695
1667_r7,-114.60014343261719,1.0,-6.5075554847717285,-6.496896266937256,-6.50780725479126,2.16309,1.2229705
1668_r7,-120.71134948730469,1.0,-6.654294013977051,-6.646650791168213,-6.654589653015137,2.341272,1.0387524
1669_r7,-68.38734436035156,1.0,-5.644660949707031,-5.629759788513184,-5.644654273986816,1.6916041,1.6711205
1670_r7,-42.67962646484375,1.0,-5.353306293487549,-5.345268726348877,-5.353212356567383,0.40295306,-0.11939482
1671_r7,-86.31266021728516,1.0,-5.9276251792907715,-5.911055564880371,-5.927702903747559,1.914674,1.837061
1672_r7,57.930694580078125,1.0,-5.509879112243652,-5.519590854644775,-5.50983190536499,1.0604509,1.4712905
1673_r7,23.889022827148438,1.0,-5.2256669998168945,-5.236393451690674,-5.225534439086914,0.63899493,1.5898223
1674_r7,-23.590194702148438,1.0,-5.22421932220459,-5.222743511199951,-5.224086284637451,-1.2463623,-0.26414138
1675_r7,31.593067169189453,1.0,-5.269282817840576,-5.280641555786133,-5.269163608551025,0.71387935,1.4722056
1676_r7,-4.658313274383545,1.0,-5.169648170471191,-5.174332618713379,-5.169498920440674,0.07110728,0.6816207
1677_r7,-104.51271057128906,1.0,-6.282015800476074,-6.267825603485107,-6.282199859619141,1.398028,0.4841103
1678_r7,-209.301513671875,1.0,-9.637548446655273,-9.771284103393555,-9.638737678527832,5.218603,0.80773336
1679_r7,65.03276824951172,1.0,-5.5989909172058105,-5.6072468757629395,-5.598970413208008,0.966507,0.45725432
1680_r7,17.79137420654297,1.0,-5.199733257293701,-5.209627628326416,-5.1995930671691895,1.458532,1.4579432
1681_r7,-33.12360382080078,1.0,-5.279390335083008,-5.274595260620117,-5.279273986816406,1.2275977,1.0840837
1682_r7,32.9177131652832,1.0,-5.278002738952637,-5.2894206047058105,-5.277885913848877,1.1009568,1.3697848
1683_r7,102.34351348876953,1.0,-6.236228942871094,-6.231114864349365,-6.2363996505737305,0.0770815,1.6204692
1684_r7,-29.38484764099121,1.0,-5.255542755126953,-5.252049446105957,-5.255419731140137,0.8810419,0.6074959
1685_r7,50.539669036865234,1.0,-5.428072452545166,-5.438850402832031,-5.428000450134277,0.98847157,0.97821635
1686_r7,61.46885681152344,1.0,-5.5529866218566895,-5.5620245933532715,-5.552952766418457,0.30145082,0.35838586
1687_r7,46.33584976196289,1.0,-5.386516571044922,-5.397691249847412,-5.38643217086792,0.62720484,0.9686733
1688_r7,-119.90486907958984,1.0,-6.634492874145508,-6.6264119148254395,-6.634782314300537,2.60711,1.8441155
1689_r7,34.97885513305664,1.0,-5.292282581329346,-5.303763389587402,-5.292170524597168,-1.1841903,1.3761721
1690_r7,-27.770198822021484,1.0,-5.246126174926758,-5.243196487426758,-5.245999813079834,0.96442384,0.95520943
1691_r7,-8.953627586364746,1.0,-5.175613880157471,-5.178997993469238,-5.175467014312744,-0.6173006,-0.09328798
1692_r7,-80.38221740722656,1.0,-5.8267502784729,-5.810352325439453,-5.826797962188721,1.8923445,1.235337
1693_r7,139.8126983642578,1.0,-7.16208553314209,-7.1396284103393555,-7.162533760070801,2.9934134,1.6026533
1694_r7,-98.52766418457031,1.0,-6.158015251159668,-6.142513751983643,-6.1581621170043945,0.82022226,1.4621171
1695_r7,142.61485290527344,1.0,-7.242841720581055,-7.2192158699035645,-7.243313789367676,2.6323018,1.5182819
1696_r7,23.460590362548828,1.0,-5.223597049713135,-5.234274387359619,-5.223464012145996,0.6449926,1.5174297
1697_r7,-27.977399826049805,1.0,-5.247304439544678,-5.244302749633789,-5.24717903137207,1.0929097,1.8272978
1698_r7,-106.40857696533203,1.0,-6.322819709777832,-6.309162616729736,-6.323016166687012,2.1100724,1.3341773
1699_r7,-73.93659973144531,1.0,-5.725252151489258,-5.709482669830322,-5.725269317626953,0.62119627,0.68672466
1700_r7,-116.6978988647461,1.0,-6.557066440582275,-6.547365188598633,-6.557332992553711,2.5950634,1.8626704
1701_r7,-47.844200134277344,1.0,-5.401011943817139,-5.391321182250977,-5.400932312011719,-2.2845223,1.7164599
1702_r7,-112.15690612792969,1.0,-6.451022624969482,-6.439347743988037,-6.451257705688477,2.076036,1.7851592
1703_r7,-86.69229888916016,1.0,-5.934327125549316,-5.917760848999023,-5.9344072341918945,1.693716,1.8644804
1704_r7,51.22071075439453,1.0,-5.435143947601318,-5.44584321975708,-5.435074329376221,0.6392809,0.8709955
1705_r7,23.140094757080078,1.0,-5.222073078155518,-5.232712745666504,-5.221939563751221,1.1675215,0.82682717
1706_r7,-6.966413497924805,1.0,-5.1723856925964355,-5.176380634307861,-5.172237396240234,0.8429367,0.44174007
1707_r7,32.95927047729492,1.0,-5.278282165527344,-5.289701461791992,-5.278165340423584,0.85254914,1.2195863
1708_r7,-54.684852600097656,1.0,-5.4725799560546875,-5.46087121963501,-5.472521781921387,0.36637807,0.7668401
1709_r7,-7.704598426818848,1.0,-5.17349100112915,-5.177260875701904,-5.173343181610107,0.69503105,1.0703995
1710_r7,83.30329132080078,1.0,-5.875539779663086,-5.878283500671387,-5.8756022453308105,1.6858066,1.0624324
1711_r7,-1.941950798034668,1.0,-5.167818546295166,-5.17328405380249,-5.16766881942749,1.0520943,1.1133728
1712_r7,-59.46485900878906,1.0,-5.528257369995117,-5.515287399291992,-5.528215408325195,1.5519923,1.5032016
1713_r7,47.21086120605469,1.0,-5.394868850708008,-5.4059739112854,-5.394787311553955,-0.34745002,1.1676339
1714_r7,-79.70973205566406,1.0,-5.815764427185059,-5.799411296844482,-5.81580924987793,1.6519184,1.8851041
1715_r7,63.22798156738281,1.0,-5.5753703117370605,-5.5840349197387695,-5.575342655181885,0.89473355,1.2774299
1716_r7,120.16743469238281,1.0,-6.640924453735352,-6.62744665145874,-6.641216278076172,2.2867386,0.33595085
1717_r7,62.68929672241211,1.0,-5.568449020385742,-5.577230453491211,-5.568419456481934,1.5932273,1.7393117
1718_r7,73.72664642333984,1.0,-5.722088813781738,-5.7280192375183105,-5.722105026245117,1.7752028,1.3540087
1719_r7,-31.476884841918945,1.0,-5.268535137176514,-5.264313220977783,-5.268415927886963,0.88283485,1.398508
1720_r7,69.16423797607422,1.0,-5.6555657386779785,-5.662787914276123,-5.655561923980713,1.2334342,1.1839589
1721_r7,43.70326614379883,1.0,-5.362329006195068,-5.373674392700195,-5.362237930297852,1.1428026,1.0524734
1722_r7,-74.1336898803711,1.0,-5.728229999542236,-5.712435245513916,-5.728248596191406,0.096931465,1.7996728
1723_r7,-2.5289220809936523,1.0,-5.168086528778076,-5.173386096954346,-5.1679368019104,1.3350823,0.93862295
1724_r7,-77.9807357788086,1.0,-5.787943363189697,-5.771728515625,-5.787979602813721,-0.8454585,-0.19842151
1725_r7,-27.88152503967285,1.0,-5.246757984161377,-5.2437896728515625,-5.246632099151611,0.7229139,1.2755932
1726_r7,2.447155475616455,1.0,-5.1680450439453125,-5.174696445465088,-5.167895317077637,0.73896605,0.83852404
1727_r7,40.37928771972656,1.0,-5.333809852600098,-5.345284461975098,-5.333710193634033,1.3584942,0.8602773
1664_r8,60.31136703491211,1.0,-5.53860330581665,-5.547873020172119,-5.538564682006836,1.5070193,0.2349068
1665_r8,-28.86722755432129,1.0,-5.252466201782227,-5.2491536140441895,-5.2523417472839355,1.0016133,0.8143071
1666_r8,7.715766906738281,1.0,-5.173508644104004,-5.181442737579346,-5.173360824584961,0.49481452,1.1288949
1667_r8,45.368011474609375,1.0,-5.37746000289917,-5.388704299926758,-5.377373218536377,1.381272,1.4833786
1668_r8,-90.86141967773438,1.0,-6.009861946105957,-5.9934539794921875,-6.009964942932129,1.7246907,1.7642295
1669_r8,22.424497604370117,1.0,-5.218745708465576,-5.229298114776611,-5.218611240386963,1.237242,1.3934851
1670_r8,63.2833137512207,1.0,-5.576084613800049,-5.5847368240356445,-5.576057434082031,1.0670266,1.0864775
1671_r8,13.984695434570312,1.0,-5.187389850616455,-5.196625709533691,-5.187246322631836,1.1262424,1.580309
1672_r8,41.474449157714844,1.0,-5.342957019805908,-5.354399681091309,-5.342860221862793,0.8560837,1.5816578
1673_r8,49.161190032958984,1.0,-5.414048194885254,-5.424973011016846,-5.4139723777771,0.89042884,0.837733
1674_r8,1.9993025064468384,1.0,-5.16784143447876,-5.174376964569092,-5.167692184448242,-0.9472763,0.85144424
1675_r8,-31.569631576538086,1.0,-5.269131660461426,-5.2648773193359375,-5.269012451171875,0.6874771,1.4403186
1676_r8,-116.85321807861328,1.0,-6.560768127441406,-6.551140308380127,-6.561035633087158,1.375641,1.1896194
1677_r8,86.39920806884766,1.0,-5.929150581359863,-5.930739879608154,-5.929228782653809,1.0774425,0.9328112
1678_r8,3.7066469192504883,1.0,-5.168835639953613,-5.175808429718018,-5.168686389923096,0.43215117,0.63585174
1679_r8,-18.777400970458984,1.0,-5.2034125328063965,-5.203587532043457,-5.203273296356201,0.6600101,1.1431824
1680_r8,190.89134216308594,1.0,-8.885750770568848,-8.853062629699707,-8.886714935302734,4.788735,1.0600829
1681_r8,-144.45074462890625,1.0,-7.296619415283203,-7.307800769805908,-7.297107219696045,3.2878025,1.5593735
1682_r8,88.99533081054688,1.0,-5.975614070892334,-5.976193428039551,-5.975706577301025,1.8121264,1.0219314
1683_r8,56.196598052978516,1.0,-5.489684581756592,-5.499688148498535,-5.489631175994873,-0.63679385,1.2723515
1684_r8,-98.70350646972656,1.0,-6.161554336547852,-6.146083354949951,-6.1617021560668945,1.8198671,0.3680055
1685_r8,-37.499855041503906,1.0,-5.310927391052246,-5.30462646484375,-5.310820579528809,0.944224,1.0276146
1686_r8,-35.83820724487305,1.0,-5.298492431640625,-5.292760372161865,-5.29838228225708,0.40624508,0.8599051
1687_r8,39.47977066040039,1.0,-5.326479911804199,-5.337972640991211,-5.326377868652344,0.5361057,1.6239178
1688_r8,-77.2236328125,1.0,-5.77595329284668,-5.7598090171813965,-5.7759857177734375,1.6560059,1.8213502
1689_r8,74.5466537475586,1.0,-5.734495162963867,-5.740177631378174,-5.73451566696167,-0.6235282,1.5975503
1690_r8,-150.78028869628906,1.0,-7.487300872802734,-7.505598545074463,-7.487845420837402,3.1552978,1.1184781
1691_r8,-20.126096725463867,1.0,-5.208766460418701,-5.208482265472412,-5.208629131317139,-0.22341092,0.39215276
1692_r8,-62.608463287353516,1.0,-5.567415237426758,-5.553697109222412,-5.567385196685791,1.5998207,1.8102133
1693_r8,-127.52840423583984,1.0,-6.826973915100098,-6.823537349700928,-6.8273210525512695,2.700097,1.8100249
1694_r8,-89.7336196899414,1.0,-5.989078998565674,-5.9726057052612305,-5.989175319671631,0.756823,1.7739632
1695_r8,22.86947250366211,1.0,-5.220802307128906,-5.231409549713135,-5.220668792724609,0.6302255,1.181591
1696_r8,92.08384704589844,1.0,-6.032682418823242,-6.032013893127441,-6.032791614532471,1.378824,1.4204385
1697_r8,-22.685562133789062,1.0,-5.219947338104248,-5.218784332275391,-5.219813346862793,1.0951121,1.665852
1698_r8,63.038246154785156,1.0,-5.572925567626953,-5.581631660461426,-5.572897434234619,1.4584601,1.0542465
1699_r8,8.952803611755371,1.0,-5.175612449645996,-5.183824062347412,-5.175465106964111,-0.20725662,0.20972937
1700_r8,-72.39034271240234,1.0,-5.702164649963379,-5.68660831451416,-5.702175140380859,1.7239528,1.8815863
1701_r8,-94.87467956542969,1.0,-6.08592414855957,-6.069887161254883,-6.086049556732178,-1.6833925,1.7198722
1702_r8,-54.1246452331543,1.0,-5.466360092163086,-5.454807281494141,-5.466300010681152,1.1485792,1.8374107
1703_r8,-41.578697204589844,1.0,-5.343840599060059,-5.336166858673096,-5.343743801116943,1.0810246,1.5945504
1704_r8,-86.21646881103516,1.0,-5.925931453704834,-5.909361362457275,-5.926009178161621,1.0689976,1.1167122
1705_r8,-56.88505554199219,1.0,-5.497628688812256,-5.485321998596191,-5.497577667236328,1.4382975,0.85761005
1706_r8,-109.81076049804688,1.0,-6.39788293838501,-6.385331153869629,-6.398101806640625,1.9529923,1.8361442
1707_r8,134.99563598632812,1.0,-7.027007579803467,-7.006644248962402,-7.027414798736572,2.501384,1.5844293
1708_r8,28.615482330322266,1.0,-5.2509894371032715,-5.262160778045654,-5.250864505767822,0.18276818,0.59335864
1709_r8,90.4599380493164,1.0,-6.002433776855469,-6.002427577972412,-6.002533912658691,1.490644,1.6816738
1710_r8,-96.21757507324219,1.0,-6.112109184265137,-6.096246719360352,-6.112242698669434,1.9888061,1.1711545
1711_r8,87.68103790283203,1.0,-5.951920032501221,-5.953015327453613,-5.952005386352539,1.8816475,0.67471737
1712_r8,7.557181358337402,1.0,-5.1732611656188965,-5.181159496307373,-5.1731133460998535,1.208542,1.4037428
1713_r8,-44.192047119140625,1.0,-5.366713047027588,-5.358181953430176,-5.3666229248046875,-0.23633674,1.4431452
1714_r8,83.08378601074219,1.0,-5.87181282043457,-5.874636650085449,-5.8718743324279785,1.7255163,0.77351403
1715_r8,-25.12998390197754,1.0,-5.231873989105225,-5.22986364364624,-5.231743812561035,0.4208536,1.1919675
1716_r8,7.897723197937012,1.0,-5.173798561096191,-5.181774139404297,-5.173650741577148,0.81091774,1.3848271
1717_r8,48.895835876464844,1.0,-5.411393165588379,-5.42234468460083,-5.411316394805908,1.3979051,1.8248646
1718_r8,-16.014015197753906,1.0,-5.193602085113525,-5.194706439971924,-5.193459987640381,1.0164148,1.0550117
1719_r8,-42.43602752685547,1.0,-5.351190567016602,-5.343233108520508,-5.351095676422119,1.0170429,1.6020182
1720_r8,50.41782760620117,1.0,-5.426816940307617,-5.43760871887207,-5.4267449378967285,0.95084405,1.482371
1721_r8,76.90052795410156,1.0,-5.770871639251709,-5.775814533233643,-5.770902633666992,1.571174,1.5067369
1722_r8,-50.7835578918457,1.0,-5.430593967437744,-5.420008659362793,-5.430522918701172,-0.23733893,1.7785883
1723_r8,-129.62698364257812,1.0,-6.8820414543151855,-6.880086421966553,-6.8824052810668945,3.0749998,1.2233148
1724_r8,-51.651859283447266,1.0,-5.439670085906982,-5.428828239440918,-5.439601898193359,-1.1743089,-0.62647223
1725_r8,39.350215911865234,1.0,-5.325437545776367,-5.33693265914917,-5.325335502624512,0.723181,1.0304065
1726_r8,21.74761199951172,1.0,-5.215694904327393,-5.226161479949951,-5.215559482574463,0.7689729,0.53012407
1727_r8,13.540780067443848,1.0,-5.186143398284912,-5.195295333862305,-5.185998916625977,1.2002822,1.7585626
1664_r9,26.62264060974121,1.0,-5.2397565841674805,-5.250762462615967,-5.239628791809082,1.1386838,0.407859
1665_r9,-17.17819595336914,1.0,-5.197545051574707,-5.1982598304748535,-5.197404384613037,0.9188188,1.2523866
1666_r9,47.30565643310547,1.0,-5.395783424377441,-5.4068803787231445,-5.395701885223389,0.7090755,1.5031918
1667_r9,-7.019355773925781,1.0,-5.17246150970459,-5.176440238952637,-5.172313213348389,1.1311469,1.3723208
1668_r9,-33.00855255126953,1.0,-5.278613567352295,-5.273859024047852,-5.278497219085693,0.6586224,0.36490437
1669_r9,97.5897445678711,1.0,-6.139245986938477,-6.136242866516113,-6.139387130737305,1.5950104,0.39102232
1670_r9,63.81007385253906,1.0,-5.582915782928467,-5.591451644897461,-5.582890510559082,1.0556486,1.2569414
1671_r9,-14.019769668579102,1.0,-5.187490463256836,-5.189253330230713,-5.187346458435059,1.1393456,1.6412963
1672_r9,-12.021781921386719,1.0,-5.182180881500244,-5.184593677520752,-5.18203592300415,0.69017,1.4041767
1673_r9,136.4885711669922,1.0,-7.068365573883057,-7.047342777252197,-7.068785190582275,2.3827653,1.5708268
1674_r9,133.6278839111328,1.0,-6.989516735076904,-6.9697651863098145,-6.989912509918213,0.592912,-0.6701254
1675_r9,-94.78482818603516,1.0,-6.0841851234436035,-6.068137168884277,-6.084310054779053,1.4982901,1.115541
1676_r9,-53.07829284667969,1.0,-5.454914093017578,-5.443657875061035,-5.454850196838379,0.39757642,0.9981495
1677_r9,94.601806640625,1.0,-6.080648422241211,-6.0789289474487305,-6.0807719230651855,1.0084226,0.26414743
1678_r9,45.733097076416016,1.0,-5.380853652954102,-5.392072677612305,-5.380767822265625,0.89613354,0.79101026
1679_r9,-115.02336120605469,1.0,-6.517471790313721,-6.506999969482422,-6.517726421356201,1.9805193,1.0088233
1680_r9,-108.44639587402344,1.0,-6.367496967315674,-6.354478359222412,-6.367706775665283,2.326464,1.2997948
1681_r9,42.255462646484375,1.0,-5.349629878997803,-5.361043453216553,-5.34953498840332,1.3610804,1.3197336
1682_r9,-17.63919448852539,1.0,-5.199182987213135,-5.199742794036865,-5.199042797088623,1.0316929,1.5771399
1683_r9,-41.436038970947266,1.0,-5.342632293701172,-5.335005283355713,-5.342535018920898,-0.7705908,1.4516611
1684_r9,-74.44700622558594,1.0,-5.732980251312256,-5.717145919799805,-5.732999801635742,1.3529569,1.3897909
1685_r9,20.819196701049805,1.0,-5.211662292480469,-5.222005367279053,-5.211525917053223,0.6966731,1.4478116
1686_r9,3.7453129291534424,1.0,-5.168865203857422,-5.17584753036499,-5.168715953826904,0.42236993,1.1910813
1687_r9,205.07362365722656,1.0,-9.458780288696289,-9.429550170898438,-9.459915161132812,4.6187367,1.7923473
1688_r9,9.965126037597656,1.0,-5.177567005157471,-5.18599796295166,-5.177420139312744,1.1473721,1.6368016
1689_r9,4.599210739135742,1.0,-5.169592380523682,-5.176787376403809,-5.169443130493164,-1.2898191,1.4874382
1690_r9,-17.349721908569336,1.0,-5.19814920425415,-5.1988067626953125,-5.198009014129639,0.86759657,1.7757951
1691_r9,86.92701721191406,1.0,-5.938485145568848,-5.939872741699219,-5.9385666847229,0.38533196,1.0976226
1692_r9,-50.932884216308594,1.0,-5.432143688201904,-5.42151403427124,-5.432073593139648,1.3720073,1.7600999
1693_r9,12.28487777709961,1.0,-5.182833671569824,-5.191741943359375,-5.182688236236572,1.075481,1.0728767
1694_r9,22.425016403198242,1.0,-5.218748092651367,-5.2293009757995605,-5.218613624572754,-0.22590587,1.4246732
1695_r9,-15.160974502563477,1.0,-5.190888404846191,-5.1922760009765625,-5.190745830535889,0.58121896,1.1896102
1696_r9,-32.24610137939453,1.0,-5.273536682128906,-5.269047260284424,-5.27341890335083,0.70642805,0.69739264
1697_r9,-70.46884155273438,1.0,-5.674153804779053,-5.658894062042236,-5.674156188964844,1.5538688,1.3515768
1698_r9,26.530351638793945,1.0,-5.239255905151367,-5.250253677368164,-5.239128112792969,1.0811945,0.66965544
1699_r9,-23.95132064819336,1.0,-5.225971221923828,-5.224370002746582,-5.225838661193848,0.06537315,0.47745973
1700_r9,-125.35281372070312,1.0,-6.770834445953369,-6.765955924987793,-6.771164894104004,2.7756505,1.456565
1701_r9,-60.22338104248047,1.0,-5.537520885467529,-5.524364471435547,-5.537482261657715,-2.2332222,1.6296062
1702_r9,-90.6020736694336,1.0,-6.005059719085693,-5.988635540008545,-6.005160808563232,1.6237178,1.1762533
1703_r9,-49.72959899902344,1.0,-5.419784069061279,-5.409514904022217,-5.4197096824646,1.1089423,1.7133137
1704_r9,30.879589080810547,1.0,-5.264734745025635,-5.276054859161377,-5.264614105224609,0.40742272,0.2919104
1705_r9,-104.95752716064453,1.0,-6.2915239334106445,-6.27745246887207,-6.29171085357666,2.0935495,1.2636329
1706_r9,-81.83650970458984,1.0,-5.850822925567627,-5.834344863891602,-5.85087776184082,1.3101614,1.129733
1707_r9,210.6417999267578,1.0,-9.694981575012207,-9.668129920959473,-9.696187973022461,5.264014,1.7930068
1708_r9,24.128067016601562,1.0,-5.226838111877441,-5.237591743469238,-5.226706027984619,0.14595611,-0.04831004
1709_r9,81.95222473144531,1.0,-5.852756977081299,-5.855987071990967,-5.85281229019165,1.4156175,1.2215713
1710_r9,-68.57249450683594,1.0,-5.6472487449646,-5.632314205169678,-5.647242546081543,1.7084625,1.547687
1711_r9,94.75563049316406,1.0,-6.083620548248291,-6.081835746765137,-6.083745002746582,1.9339993,1.1224939
1712_r9,-125.02039337158203,1.0,-6.762341499328613,-6.757251262664795,-6.762669563293457,2.7570598,1.5224421
1713_r9,-42.39260482788086,1.0,-5.3508148193359375,-5.34287166595459,-5.350719928741455,-0.27432197,1.7404782
1714_r9,38.82454299926758,1.0,-5.321244239807129,-5.332746505737305,-5.321140766143799,1.1249124,1.0522894
1715_r9,49.76781463623047,1.0,-5.420172214508057,-5.431034088134766,-5.420097827911377,0.5091719,1.3328801
1716_r9,-62.14785385131836,1.0,-5.561551570892334,-5.547938823699951,-5.561520099639893,1.2765342,1.4456314
1717_r9,29.301054000854492,1.0,-5.255041122436523,-5.266262054443359,-5.254917621612549,1.2522969,1.7914355
1718_r9,-81.73334503173828,1.0,-5.8491010665893555,-5.83262825012207,-5.849155426025391,1.8321893,1.1544083
1719_r9,-63.640167236328125,1.0,-5.5807061195373535,-5.566757678985596,-5.5806803703308105,1.1797208,0.97042334
